XAUUSD_timestamp,open,high,low,close
2020-02-04 07:50:00+00:00,1573.255,1573.385,1572.06,1572.105
2020-02-04 07:55:00+00:00,1572.095,1572.73,1571.9,1572.125
2020-02-04 08:00:00+00:00,1572.13,1573.275,1571.985,1572.27
2020-02-04 08:05:00+00:00,1572.275,1572.6,1571.08,1571.105
2020-02-04 08:10:00+00:00,1571.11,1572.59,1570.7,1572.155
2020-02-04 08:15:00+00:00,1572.15,1572.54,1570.99,1571.05
2020-02-04 08:20:00+00:00,1571.04,1571.165,1570.315,1570.625
2020-02-04 08:25:00+00:00,1570.63,1570.7,1568.135,1569.15
2020-02-04 08:30:00+00:00,1569.145,1570.285,1569.125,1569.755
2020-02-04 08:35:00+00:00,1569.76,1570.11,1569.28,1569.325
2020-02-04 08:40:00+00:00,1569.315,1569.425,1568.655,1569.03
2020-02-04 08:45:00+00:00,1569.035,1569.275,1568.37,1568.4
2020-02-04 08:50:00+00:00,1568.395,1568.73,1567.8,1568.215
2020-02-04 08:55:00+00:00,1568.23,1568.725,1567.7,1568.125
2020-02-04 09:00:00+00:00,1568.14,1568.145,1566.655,1566.785
2020-02-04 09:05:00+00:00,1566.78,1566.95,1565.775,1566.12
2020-02-04 09:10:00+00:00,1566.125,1567.07,1566.035,1566.75
2020-02-04 09:15:00+00:00,1566.735,1568.035,1566.645,1567.56
2020-02-04 09:20:00+00:00,1567.565,1567.75,1567.395,1567.625
2020-02-04 09:25:00+00:00,1567.615,1567.65,1567.19,1567.255
2020-02-04 09:30:00+00:00,1567.26,1567.26,1565.98,1566.325
2020-02-04 09:35:00+00:00,1566.32,1566.94,1565.515,1566.515
2020-02-04 09:40:00+00:00,1566.51,1567.645,1566.295,1567.46
2020-02-04 09:45:00+00:00,1567.455,1567.655,1567.025,1567.18
2020-02-04 09:50:00+00:00,1567.175,1567.895,1566.89,1567.44
2020-02-04 09:55:00+00:00,1567.445,1568.475,1567.42,1568.21
2020-02-04 10:00:00+00:00,1568.22,1568.645,1567.445,1567.475
2020-02-04 10:05:00+00:00,1567.47,1568.295,1567.45,1568.0
2020-02-04 10:10:00+00:00,1567.99,1568.63,1567.8,1568.465
2020-02-04 10:15:00+00:00,1568.47,1569.185,1568.32,1569.105
2020-02-04 10:20:00+00:00,1569.11,1569.795,1569.03,1569.38
2020-02-04 10:25:00+00:00,1569.375,1569.845,1569.13,1569.745
2020-02-04 10:30:00+00:00,1569.755,1571.425,1569.695,1570.71
2020-02-04 10:35:00+00:00,1570.7,1570.745,1570.085,1570.455
2020-02-04 10:40:00+00:00,1570.445,1570.76,1570.195,1570.22
2020-02-04 10:45:00+00:00,1570.205,1570.895,1570.065,1570.825
2020-02-04 10:50:00+00:00,1570.82,1571.025,1570.31,1570.475
2020-02-04 10:55:00+00:00,1570.47,1570.93,1570.44,1570.825
2020-02-04 11:00:00+00:00,1570.82,1571.675,1570.8,1571.52
2020-02-04 11:05:00+00:00,1571.505,1571.595,1571.03,1571.115
2020-02-04 11:10:00+00:00,1571.11,1571.185,1570.305,1570.305
2020-02-04 11:15:00+00:00,1570.3,1570.61,1570.085,1570.61
2020-02-04 11:20:00+00:00,1570.605,1570.74,1570.285,1570.69
2020-02-04 11:25:00+00:00,1570.695,1570.88,1570.385,1570.42
2020-02-04 11:30:00+00:00,1570.415,1570.415,1569.83,1570.015
2020-02-04 11:35:00+00:00,1570.025,1570.635,1569.91,1570.63
2020-02-04 11:40:00+00:00,1570.635,1571.46,1569.995,1570.24
2020-02-04 11:45:00+00:00,1570.23,1570.32,1569.715,1569.83
2020-02-04 11:50:00+00:00,1569.825,1570.435,1569.715,1570.19
2020-02-04 11:55:00+00:00,1570.18,1570.525,1570.0,1570.25
2020-02-04 12:00:00+00:00,1570.275,1570.78,1570.13,1570.43
2020-02-04 12:05:00+00:00,1570.415,1570.535,1569.83,1570.2
2020-02-04 12:10:00+00:00,1570.195,1570.455,1569.355,1569.46
2020-02-04 12:15:00+00:00,1569.455,1569.455,1568.73,1568.995
2020-02-04 12:20:00+00:00,1569.005,1569.435,1568.795,1569.43
2020-02-04 12:25:00+00:00,1569.435,1569.85,1568.3,1568.51
2020-02-04 12:30:00+00:00,1568.495,1568.82,1568.07,1568.615
2020-02-04 12:35:00+00:00,1568.6,1568.615,1567.86,1568.02
2020-02-04 12:40:00+00:00,1568.025,1568.08,1566.68,1566.94
2020-02-04 12:45:00+00:00,1566.935,1567.85,1566.835,1567.48
2020-02-04 12:50:00+00:00,1567.475,1567.755,1566.785,1567.665
2020-02-04 12:55:00+00:00,1567.675,1567.85,1567.15,1567.195
2020-02-04 13:00:00+00:00,1567.19,1567.85,1566.275,1566.455
2020-02-04 13:05:00+00:00,1566.46,1567.85,1566.365,1567.25
2020-02-04 13:10:00+00:00,1567.245,1567.31,1565.945,1566.445
2020-02-04 13:15:00+00:00,1566.44,1567.305,1566.04,1567.06
2020-02-04 13:20:00+00:00,1567.025,1567.475,1566.275,1566.485
2020-02-04 13:25:00+00:00,1566.495,1566.605,1564.4,1565.675
2020-02-04 13:30:00+00:00,1565.685,1567.48,1565.175,1567.4
2020-02-04 13:35:00+00:00,1567.395,1567.405,1565.075,1565.14
2020-02-04 13:40:00+00:00,1565.13,1565.17,1562.35,1563.445
2020-02-04 13:45:00+00:00,1563.45,1565.045,1563.32,1564.825
2020-02-04 13:50:00+00:00,1564.835,1564.835,1562.51,1562.51
2020-02-04 13:55:00+00:00,1562.435,1562.61,1559.93,1560.035
2020-02-04 14:00:00+00:00,1560.025,1560.86,1558.74,1559.44
2020-02-04 14:05:00+00:00,1559.435,1560.06,1558.945,1559.42
2020-02-04 14:10:00+00:00,1559.425,1560.54,1558.34,1560.325
2020-02-04 14:15:00+00:00,1560.33,1560.71,1559.685,1560.25
2020-02-04 14:20:00+00:00,1560.245,1561.06,1559.965,1560.97
2020-02-04 14:25:00+00:00,1560.985,1561.765,1560.685,1561.265
2020-02-04 14:30:00+00:00,1561.26,1562.125,1560.08,1561.96
2020-02-04 14:35:00+00:00,1561.955,1562.055,1560.27,1561.62
2020-02-04 14:40:00+00:00,1561.61,1561.62,1559.815,1560.785
2020-02-04 14:45:00+00:00,1560.76,1560.76,1556.685,1556.91
2020-02-04 14:50:00+00:00,1556.905,1558.125,1556.685,1557.46
2020-02-04 14:55:00+00:00,1557.47,1558.51,1556.595,1557.65
2020-02-04 15:00:00+00:00,1557.64,1559.265,1556.88,1559.11
2020-02-04 15:05:00+00:00,1559.115,1559.38,1557.34,1557.435
2020-02-04 15:10:00+00:00,1557.45,1559.07,1556.615,1558.72
2020-02-04 15:15:00+00:00,1558.715,1559.02,1557.015,1557.255
2020-02-04 15:20:00+00:00,1557.25,1557.705,1554.935,1555.42
2020-02-04 15:25:00+00:00,1555.415,1555.415,1552.47,1552.79
2020-02-04 15:30:00+00:00,1552.795,1553.77,1552.405,1553.615
2020-02-04 15:35:00+00:00,1553.625,1553.825,1551.34,1551.765
2020-02-04 15:40:00+00:00,1551.76,1552.52,1551.32,1552.13
2020-02-04 15:45:00+00:00,1552.12,1553.695,1551.61,1553.35
2020-02-04 15:50:00+00:00,1553.355,1554.65,1553.085,1554.415
2020-02-04 15:55:00+00:00,1554.42,1555.595,1553.73,1555.32
2020-02-04 16:00:00+00:00,1555.315,1555.63,1554.82,1555.235
2020-02-04 16:05:00+00:00,1555.245,1555.68,1554.23,1555.485
2020-02-04 16:10:00+00:00,1555.49,1556.125,1555.05,1555.685
2020-02-04 16:15:00+00:00,1555.68,1556.005,1555.315,1555.74
2020-02-04 16:20:00+00:00,1555.735,1555.735,1554.085,1554.31
2020-02-04 16:25:00+00:00,1554.315,1554.365,1552.84,1553.39
2020-02-04 16:30:00+00:00,1553.385,1553.39,1552.495,1552.84
2020-02-04 16:35:00+00:00,1552.835,1553.24,1552.21,1553.09
2020-02-04 16:40:00+00:00,1553.095,1553.88,1552.585,1552.9
2020-02-04 16:45:00+00:00,1552.915,1553.0,1552.265,1552.935
2020-02-04 16:50:00+00:00,1552.905,1554.235,1552.76,1553.89
2020-02-04 16:55:00+00:00,1553.9,1553.93,1552.125,1552.25
2020-02-04 17:00:00+00:00,1552.265,1552.725,1551.6,1551.715
2020-02-04 17:05:00+00:00,1551.71,1552.145,1550.74,1550.805
2020-02-04 17:10:00+00:00,1550.77,1551.22,1550.715,1551.115
2020-02-04 17:15:00+00:00,1551.11,1553.375,1550.17,1552.26
2020-02-04 17:20:00+00:00,1552.24,1552.24,1550.715,1550.9
2020-02-04 17:25:00+00:00,1550.91,1551.525,1550.685,1551.065
2020-02-04 17:30:00+00:00,1551.06,1551.06,1550.435,1550.645
2020-02-04 17:35:00+00:00,1550.64,1550.84,1549.99,1550.4
2020-02-04 17:40:00+00:00,1550.405,1550.445,1549.3,1549.56
2020-02-04 17:45:00+00:00,1549.55,1550.73,1549.12,1550.54
2020-02-04 17:50:00+00:00,1550.53,1551.35,1550.26,1551.16
2020-02-04 17:55:00+00:00,1551.15,1551.455,1550.445,1550.745
2020-02-04 18:00:00+00:00,1550.735,1550.735,1549.92,1549.965
2020-02-04 18:05:00+00:00,1549.97,1550.785,1549.715,1550.665
2020-02-04 18:10:00+00:00,1550.66,1551.83,1550.365,1551.795
2020-02-04 18:15:00+00:00,1551.8,1552.495,1551.645,1552.155
2020-02-04 18:20:00+00:00,1552.145,1552.465,1551.7,1552.385
2020-02-04 18:25:00+00:00,1552.39,1552.795,1551.55,1552.035
2020-02-04 18:30:00+00:00,1552.03,1552.255,1550.99,1551.105
2020-02-04 18:35:00+00:00,1551.095,1551.215,1550.595,1550.87
2020-02-04 18:40:00+00:00,1550.875,1552.21,1550.84,1551.9
2020-02-04 18:45:00+00:00,1551.895,1551.95,1550.745,1551.225
2020-02-04 18:50:00+00:00,1551.23,1552.225,1551.22,1552.03
2020-02-04 18:55:00+00:00,1552.015,1552.185,1551.585,1551.595
2020-02-04 19:00:00+00:00,1551.6,1552.025,1550.87,1551.12
2020-02-04 19:05:00+00:00,1551.1,1551.295,1550.585,1551.205
2020-02-04 19:10:00+00:00,1551.2,1551.215,1550.845,1550.98
2020-02-04 19:15:00+00:00,1550.985,1552.38,1550.885,1552.235
2020-02-04 19:20:00+00:00,1552.255,1552.765,1552.17,1552.635
2020-02-04 19:25:00+00:00,1552.62,1552.795,1552.02,1552.43
2020-02-04 19:30:00+00:00,1552.435,1552.785,1551.705,1552.215
2020-02-04 19:35:00+00:00,1552.2,1552.295,1551.69,1551.91
2020-02-04 19:40:00+00:00,1551.92,1552.015,1551.38,1551.43
2020-02-04 19:45:00+00:00,1551.435,1551.925,1551.415,1551.625
2020-02-04 19:50:00+00:00,1551.63,1552.54,1551.54,1552.525
2020-02-04 19:55:00+00:00,1552.535,1552.82,1552.335,1552.67
2020-02-04 20:00:00+00:00,1552.665,1553.375,1552.585,1553.14
2020-02-04 20:05:00+00:00,1553.135,1553.69,1553.08,1553.685
2020-02-04 20:10:00+00:00,1553.69,1554.42,1553.685,1554.285
2020-02-04 20:15:00+00:00,1554.28,1554.54,1554.175,1554.375
2020-02-04 20:20:00+00:00,1554.37,1554.495,1553.99,1554.115
2020-02-04 20:25:00+00:00,1554.1,1554.255,1554.0,1554.025
2020-02-04 20:30:00+00:00,1554.03,1554.38,1554.03,1554.295
2020-02-04 20:35:00+00:00,1554.28,1554.355,1553.79,1554.085
2020-02-04 20:40:00+00:00,1554.09,1554.835,1554.085,1554.36
2020-02-04 20:45:00+00:00,1554.365,1554.535,1553.67,1553.875
2020-02-04 20:50:00+00:00,1553.87,1554.905,1553.86,1554.835
2020-02-04 20:55:00+00:00,1554.84,1555.455,1554.825,1555.21
2020-02-04 21:00:00+00:00,1555.2,1555.455,1554.35,1554.35
2020-02-04 21:05:00+00:00,1554.355,1554.655,1554.22,1554.46
2020-02-04 21:10:00+00:00,1554.45,1554.665,1554.31,1554.355
2020-02-04 21:15:00+00:00,1554.35,1554.39,1554.01,1554.02
2020-02-04 21:20:00+00:00,1554.025,1554.12,1553.78,1553.95
2020-02-04 21:25:00+00:00,1553.94,1554.075,1553.8,1554.02
2020-02-04 21:30:00+00:00,1554.05,1554.055,1552.915,1552.97
2020-02-04 21:35:00+00:00,1552.98,1553.11,1552.595,1552.61
2020-02-04 21:40:00+00:00,1552.635,1552.79,1552.15,1552.34
2020-02-04 21:45:00+00:00,1552.335,1552.63,1552.315,1552.61
2020-02-04 21:50:00+00:00,1552.625,1553.11,1552.525,1552.83
2020-02-04 21:55:00+00:00,1552.835,1553.025,1552.45,1553.005
2020-02-04 22:00:00+00:00,,,,
2020-02-04 22:05:00+00:00,,,,
2020-02-04 22:10:00+00:00,,,,
2020-02-04 22:15:00+00:00,,,,
2020-02-04 22:20:00+00:00,,,,
2020-02-04 22:25:00+00:00,,,,
2020-02-04 22:30:00+00:00,,,,
2020-02-04 22:35:00+00:00,,,,
2020-02-04 22:40:00+00:00,,,,
2020-02-04 22:45:00+00:00,,,,
2020-02-04 22:50:00+00:00,,,,
2020-02-04 22:55:00+00:00,,,,
2020-02-04 23:00:00+00:00,1553.205,1553.495,1552.94,1553.48
2020-02-04 23:05:00+00:00,1553.475,1553.475,1553.075,1553.075
2020-02-04 23:10:00+00:00,1553.08,1553.18,1552.77,1552.815
2020-02-04 23:15:00+00:00,1552.79,1552.955,1552.695,1552.94
2020-02-04 23:20:00+00:00,1552.975,1553.105,1552.57,1552.58
2020-02-04 23:25:00+00:00,1552.59,1552.84,1552.47,1552.81
2020-02-04 23:30:00+00:00,1552.8,1553.08,1552.565,1552.98
2020-02-04 23:35:00+00:00,1552.97,1553.455,1552.85,1553.065
2020-02-04 23:40:00+00:00,1553.07,1553.74,1552.915,1553.7
2020-02-04 23:45:00+00:00,1553.705,1554.1,1553.47,1553.505
2020-02-04 23:50:00+00:00,1553.5,1554.325,1553.42,1554.29
2020-02-04 23:55:00+00:00,1554.285,1554.285,1554.005,1554.185
