GDAXIm_timestamp,open,high,low,close
2020-02-04 10:50:00+00:00,13185.95,13191.55,13185.8,13190.3
2020-02-04 10:55:00+00:00,13190.55,13192.6,13187.05,13188.3
2020-02-04 11:00:00+00:00,13188.55,13188.85,13180.6,13186.3
2020-02-04 11:05:00+00:00,13186.55,13191.55,13184.3,13190.35
2020-02-04 11:10:00+00:00,13190.6,13200.85,13189.8,13200.8
2020-02-04 11:15:00+00:00,13201.05,13212.35,13198.3,13204.8
2020-02-04 11:20:00+00:00,13204.6,13209.05,13198.8,13199.3
2020-02-04 11:25:00+00:00,13198.85,13199.35,13194.3,13195.3
2020-02-04 11:30:00+00:00,13195.55,13206.35,13195.0,13203.3
2020-02-04 11:35:00+00:00,13203.1,13203.65,13194.25,13198.4
2020-02-04 11:40:00+00:00,13198.15,13203.1,13192.65,13200.9
2020-02-04 11:45:00+00:00,13200.65,13205.85,13198.3,13203.8
2020-02-04 11:50:00+00:00,13203.5,13206.6,13199.8,13204.3
2020-02-04 11:55:00+00:00,13204.0,13206.1,13202.05,13203.8
2020-02-04 12:00:00+00:00,13204.05,13208.85,13199.55,13200.3
2020-02-04 12:05:00+00:00,13200.1,13205.9,13199.05,13203.4
2020-02-04 12:10:00+00:00,13203.6,13207.65,13202.05,13204.6
2020-02-04 12:15:00+00:00,13204.75,13211.15,13204.75,13208.9
2020-02-04 12:20:00+00:00,13209.1,13209.6,13202.3,13204.35
2020-02-04 12:25:00+00:00,13204.6,13222.4,13202.35,13218.3
2020-02-04 12:30:00+00:00,13218.55,13224.6,13211.35,13214.4
2020-02-04 12:35:00+00:00,13214.6,13221.65,13214.35,13218.65
2020-02-04 12:40:00+00:00,13218.8,13224.9,13218.8,13223.3
2020-02-04 12:45:00+00:00,13223.1,13224.05,13217.8,13222.8
2020-02-04 12:50:00+00:00,13223.05,13229.1,13222.1,13227.35
2020-02-04 12:55:00+00:00,13227.6,13232.6,13225.6,13230.8
2020-02-04 13:00:00+00:00,13231.05,13232.35,13220.8,13225.55
2020-02-04 13:05:00+00:00,13225.85,13227.85,13220.05,13225.4
2020-02-04 13:10:00+00:00,13225.15,13230.6,13224.35,13227.4
2020-02-04 13:15:00+00:00,13226.9,13232.9,13223.6,13226.4
2020-02-04 13:20:00+00:00,13226.6,13231.65,13223.65,13231.65
2020-02-04 13:25:00+00:00,13231.8,13243.1,13231.1,13240.3
2020-02-04 13:30:00+00:00,13240.1,13244.6,13239.1,13241.8
2020-02-04 13:35:00+00:00,13241.6,13246.1,13240.6,13244.05
2020-02-04 13:40:00+00:00,13243.6,13247.1,13242.05,13243.05
2020-02-04 13:45:00+00:00,13242.8,13244.85,13237.55,13240.55
2020-02-04 13:50:00+00:00,13240.85,13246.65,13240.85,13243.65
2020-02-04 13:55:00+00:00,13243.35,13248.05,13240.6,13247.8
2020-02-04 14:00:00+00:00,13247.6,13251.85,13244.35,13245.9
2020-02-04 14:05:00+00:00,13246.1,13253.55,13246.1,13252.3
2020-02-04 14:10:00+00:00,13252.55,13255.7,13243.35,13247.4
2020-02-04 14:15:00+00:00,13247.15,13247.15,13241.8,13244.3
2020-02-04 14:20:00+00:00,13244.55,13253.4,13244.05,13252.65
2020-02-04 14:25:00+00:00,13252.35,13256.85,13250.6,13256.3
2020-02-04 14:30:00+00:00,13256.55,13261.4,13240.15,13249.4
2020-02-04 14:35:00+00:00,13249.15,13258.15,13242.35,13244.85
2020-02-04 14:40:00+00:00,13244.9,13262.6,13244.6,13258.8
2020-02-04 14:45:00+00:00,13259.05,13273.3,13258.55,13268.8
2020-02-04 14:50:00+00:00,13269.05,13272.6,13265.3,13266.8
2020-02-04 14:55:00+00:00,13266.6,13272.35,13264.6,13266.25
2020-02-04 15:00:00+00:00,13266.5,13272.35,13256.55,13258.05
2020-02-04 15:05:00+00:00,13258.35,13261.65,13253.3,13259.1
2020-02-04 15:10:00+00:00,13258.85,13263.1,13247.6,13250.4
2020-02-04 15:15:00+00:00,13250.6,13255.4,13246.6,13253.4
2020-02-04 15:20:00+00:00,13253.6,13256.65,13247.8,13254.35
2020-02-04 15:25:00+00:00,13254.3,13269.65,13254.05,13269.1
2020-02-04 15:30:00+00:00,13269.0,13270.55,13262.1,13263.55
2020-02-04 15:35:00+00:00,13263.45,13268.1,13263.1,13265.85
2020-02-04 15:40:00+00:00,13265.6,13267.1,13259.85,13261.4
2020-02-04 15:45:00+00:00,13261.6,13262.6,13255.65,13257.1
2020-02-04 15:50:00+00:00,13257.05,13261.35,13254.55,13258.3
2020-02-04 15:55:00+00:00,13258.55,13264.1,13253.55,13259.8
2020-02-04 16:00:00+00:00,13259.6,13263.55,13254.1,13255.55
2020-02-04 16:05:00+00:00,13255.35,13260.6,13249.6,13255.3
2020-02-04 16:10:00+00:00,13255.55,13262.65,13253.05,13259.65
2020-02-04 16:15:00+00:00,13259.35,13265.1,13256.35,13263.15
2020-02-04 16:20:00+00:00,13262.85,13266.6,13260.6,13265.8
2020-02-04 16:25:00+00:00,13265.6,13279.85,13265.1,13277.05
2020-02-04 16:30:00+00:00,13277.3,13287.1,13274.3,13284.6
2020-02-04 16:35:00+00:00,13284.8,13288.6,13281.05,13287.8
2020-02-04 16:40:00+00:00,13288.05,13291.6,13284.55,13285.3
2020-02-04 16:45:00+00:00,13285.1,13290.6,13284.05,13285.3
2020-02-04 16:50:00+00:00,13285.55,13286.35,13278.6,13279.15
2020-02-04 16:55:00+00:00,13279.2,13283.65,13279.1,13281.65
2020-02-04 17:00:00+00:00,13281.9,13284.1,13277.85,13280.9
2020-02-04 17:05:00+00:00,13281.1,13281.15,13276.6,13279.15
2020-02-04 17:10:00+00:00,13278.85,13285.35,13278.85,13283.55
2020-02-04 17:15:00+00:00,13283.85,13286.9,13274.1,13280.9
2020-02-04 17:20:00+00:00,13280.65,13286.65,13280.6,13285.4
2020-02-04 17:25:00+00:00,13285.15,13294.1,13284.35,13292.4
2020-02-04 17:30:00+00:00,13292.6,13294.6,13286.05,13286.8
2020-02-04 17:35:00+00:00,13286.6,13288.6,13286.05,13287.8
2020-02-04 17:40:00+00:00,13288.05,13289.6,13286.05,13289.3
2020-02-04 17:45:00+00:00,13289.55,13292.35,13287.1,13288.4
2020-02-04 17:50:00+00:00,13288.6,13290.4,13286.15,13288.6
2020-02-04 17:55:00+00:00,13288.35,13291.9,13288.15,13290.65
2020-02-04 18:00:00+00:00,13291.0,13291.65,13286.85,13287.6
2020-02-04 18:05:00+00:00,13287.65,13288.6,13284.15,13284.9
2020-02-04 18:10:00+00:00,13284.4,13285.1,13280.1,13280.15
2020-02-04 18:15:00+00:00,13280.3,13280.65,13273.55,13275.3
2020-02-04 18:20:00+00:00,13275.55,13276.6,13273.55,13273.55
2020-02-04 18:25:00+00:00,13273.3,13274.6,13266.55,13274.55
2020-02-04 18:30:00+00:00,13274.3,13276.6,13274.05,13276.05
2020-02-04 18:35:00+00:00,13276.35,13280.6,13276.05,13280.05
2020-02-04 18:40:00+00:00,13280.35,13282.6,13276.8,13281.55
2020-02-04 18:45:00+00:00,13281.85,13283.85,13280.55,13281.05
2020-02-04 18:50:00+00:00,13280.8,13282.6,13278.35,13280.8
2020-02-04 18:55:00+00:00,13280.6,13283.6,13279.05,13283.6
2020-02-04 19:00:00+00:00,13283.85,13285.75,13282.55,13284.0
2020-02-04 19:05:00+00:00,13283.75,13285.4,13282.15,13285.15
2020-02-04 19:10:00+00:00,13285.3,13287.4,13283.65,13286.65
2020-02-04 19:15:00+00:00,13286.1,13287.15,13284.6,13285.4
2020-02-04 19:20:00+00:00,13285.6,13286.15,13282.6,13283.4
2020-02-04 19:25:00+00:00,13283.15,13284.65,13279.85,13280.4
2020-02-04 19:30:00+00:00,13280.6,13286.65,13278.85,13283.65
2020-02-04 19:35:00+00:00,13283.8,13290.9,13283.6,13288.4
2020-02-04 19:40:00+00:00,13288.15,13292.15,13285.85,13290.9
2020-02-04 19:45:00+00:00,13291.1,13292.4,13289.6,13290.65
2020-02-04 19:50:00+00:00,13290.6,13291.4,13287.6,13288.15
2020-02-04 19:55:00+00:00,13287.85,13290.6,13287.1,13287.4
2020-02-04 20:00:00+00:00,13287.15,13287.4,13283.85,13285.4
2020-02-04 20:05:00+00:00,13285.15,13286.65,13282.1,13283.15
2020-02-04 20:10:00+00:00,13283.3,13285.9,13281.6,13284.15
2020-02-04 20:15:00+00:00,13284.4,13290.3,13282.1,13290.15
2020-02-04 20:20:00+00:00,13289.85,13294.6,13289.35,13292.65
2020-02-04 20:25:00+00:00,13292.8,13296.15,13292.1,13293.65
2020-02-04 20:30:00+00:00,13293.9,13294.65,13289.1,13289.15
2020-02-04 20:35:00+00:00,13289.4,13292.65,13285.65,13289.9
2020-02-04 20:40:00+00:00,13289.65,13290.15,13284.35,13286.65
2020-02-04 20:45:00+00:00,13286.35,13292.6,13284.1,13288.8
2020-02-04 20:50:00+00:00,13289.05,13290.35,13278.3,13280.6
2020-02-04 20:55:00+00:00,13281.05,13282.85,13274.1,13282.55
